Tweet Id,Text,UTC,Favorites,Retweets,URLs,Hashtags,Mentions,Media Type,Media URLs,,,
1240806222472806400,"Please be patient, be kind, and seek out new ways to build virtual communities of support. We are excited to try new things in a virtual environment and to find ways we can continue to blaze trails as #Badgers always do. 

Be creative. Be committed. Be safe. We are here for you.",2020-03-20T01:03:51.000Z,12,3,,1,0,,,,,
1240806221516607490,"It may feel like you are alone in your room, on your patio, or wherever you can find a quiet space these next several weeks, but you are not. We are all adjusting to a new reality, and there will be bumps along the way.",2020-03-20T01:03:50.000Z,2,1,,0,0,,,,,
1240806220480512001,"Our @UHSMadison medical and mental health resources, @UW_StudentLife Dean of Students Office, @uw_diversity, @UW_ISS, and so many more at #UWMadison are here to support your success.",2020-03-20T01:03:50.000Z,3,2,,1,4,,,,,
1240806219075518466,"We're here for you ❤️ We hear your heartache on so many levels – we feel it, too 💔 

If you're worried about your source of income, emergency financial help is available through @UWMad_FinAid: https://t.co/0YKJpKw4X9

The Open Seat food pantry will continue to serve students.",2020-03-20T01:03:50.000Z,2,3,https://financialaid.wisc.edu/emergency-assistance-form/ ,0,1,,,,,
1240806217922031616,"Tips for learning remotely: https://t.co/drrzpGwJFR

Advisors are ready to assist you: https://t.co/AGUzSTryMx

Accommodation resources for those who need it: https://t.co/iHuYwSTSE0

Remote learning checklist: https://t.co/70JdmZmtEM",2020-03-20T01:03:50.000Z,2,1,https://covid19.wisc.edu/for-students/learning-remotely/ https://advising.wisc.edu/covid-19/ https://mcburney.wisc.edu/meet-the-staff/access-consultants/ https://kb.wisc.edu/helpdesk/98876#toc3 ,0,0,,,,,
1240806216915443715,Be ready for the start of classes on March 23. #UWMadison instructors are working hard to adapt their materials to our new environment. Be sure to watch for their updates in your inbox and in Canvas.,2020-03-20T01:03:49.000Z,0,0,,1,0,,,,,
1240806215669764096,"Wherever you are, please continue to protect your health and the safety of everyone around you by practicing #socialdistancing and healthy habits. https://t.co/Hb29bZ6V6b",2020-03-20T01:03:49.000Z,0,0,https://www.cdc.gov/coronavirus/2019-ncov/prepare/prevention.html ,1,0,,,,,
1240806214386229254,"If you will be staying in Madison with us on or off campus, we’ll continue to provide space in the residence halls upon request and limited services (many virtual) around campus. 

@HousingUW request: https://t.co/J3WxdXQcdK

Services grid: https://t.co/bAMFbidZWK",2020-03-20T01:03:49.000Z,0,0,https://www.housing.wisc.edu/residence-halls/moving https://covid19.wisc.edu/campus-operational-overview/ ,0,1,,,,,
1240806213065080833,"If your permanent residence is outside of Madison and you can safely travel home, we strongly encourage you to spend the remainder of the semester there provided you have internet access to support your studies.

https://t.co/cqrysgv0nZ",2020-03-20T01:03:48.000Z,0,0,https://kb.wisc.edu/helpdesk/99025 ,0,0,,,,,
1240806211840344065,"Your health, safety, and well-being are our top priority. The number of #COVID19 cases in Dane County continues to increase, as do the restrictions on restaurants, bars, entertainment and other activities.",2020-03-20T01:03:48.000Z,0,0,,1,0,,,,,
1240783828886728709,RT @UWMadisonCFS : Please visit @UWMadisonExt website that can help assist people experiencing financial difficulties due to the #COVID19 outbreak. We ask that you circulate this resource broadly to help spread resources to those who are struggling: https://t.co/nwCskVKcNe @UWSoHE @UWMadison,2020-03-19T23:34:52.000Z,0,0,https://fyi.extension.wisc.edu/toughtimes/covid-19-financial-resources/ ,1,3,,,,,
1240782813256876032,"Students— Amid all the changes this week, we hope you were able to take a break and enjoy the fresh spring air at a socially safe distance.

@LoriReesor shares a few resources to support you in the transition to online learning starting Monday: https://t.co/ogGWyOd1qp",2020-03-19T23:30:49.000Z,28,13,https://covid19.wisc.edu/student-transition-message/ ,0,1,,,,,
1240777720562356224,"RT @DHSWI : Take care of yourself, your family, and your community. Get the facts about #COVID19: https://t.co/WUDvQGawXb https://t.co/oUGJQ8dE6t",2020-03-19T23:10:35.000Z,0,0,http://dhs.wisconsin.gov/covid-19/ ,1,0,photo,https://pbs.twimg.com/media/ETf32vvU0AMIlnT.jpg,,,
1240767743986675712,"RT @UWMadLibraries : Our spaces are closed, but the @UWMadLibraries are still providing a number of services. We're working hard with all of @UWMadison to get ready for next week - even though it will be different. Note: laptop pickup available at Memorial Library, 12-4pm (M-F)https://t.co/ipSyDE0M2y https://t.co/RwgDCPmdGS",2020-03-19T22:30:57.000Z,0,0,http://bit.ly/2UjgMfG ,0,2,photo,https://pbs.twimg.com/media/ETgWbzIXYAYghLz.jpg,,,
1240758095179141121,"RT @UWMadisonLS : The #COVID19 crisis has created all kinds of challenges for Badgers, including, for some, financial ones. Help is available: @uwmadison has set up the Emergency Student Support Fund. Learn more about how to donate here:  https://t.co/FqP1KqAbKY #WeAreLS https://t.co/SkDsboNykt",2020-03-19T21:52:36.000Z,0,0,https://bit.ly/33ybnFR ,2,1,photo,https://pbs.twimg.com/media/ETgNSfVXQAcDdpw.jpg,,,
1240754235559591940,RT @UWHealth : 5-year-old Esme shares a loving-kindness meditation &amp; handwashing tips for you to practice during these trying times. 🧘🧼  https://t.co/wxFRmKlah7 #covid19 #coronavirus https://t.co/ds2yBNPYH2,2020-03-19T21:37:16.000Z,0,0,http://uwhealth.org/39766 ,2,0,video,https://video.twimg.com/ext_tw_video/1240696429036920832/pu/pl/o-GVWH3kes9L69CA.m3u8?tag=10,,,
1240750497830756357,"UW Anthropology professor @johnhawks has a simple message to his fellow instructors: ""You can do this.”

In an unprecedented shift to alternative education methods, #UWMadison instructors are showing extraordinary commitment to teaching their students. https://t.co/XkRjNwFHv6",2020-03-19T21:22:25.000Z,37,13,https://news.wisc.edu/professors-prepare-carefully-to-offer-alternative-education-starting-monday/ ,1,1,,,,,
1240735421648318465,"RT @SustainUW : Bravo: @UWFoundation has set up an Emergency Student Support Fund to ""protect the health and safety of students and families struggling during [the] COVID-19” pandemic as well as future similar situations. https://t.co/zqVcBRA9ka @UWMadison https://t.co/L9CTB9t3Rr",2020-03-19T20:22:30.000Z,0,0,https://www.supportuw.org/how-to-give/area-program/emergency-student-support-fund/ ,0,2,photo,https://pbs.twimg.com/media/ETfp8zEXYAIaBu5.jpg,,,
1240703904238587905,"RT @UWMad_FinAid : Students, faculty, and staff may need laptops to use remotely during the COVID-19 university response. The InfoLabs and the DoIT Help Desk are partnering to provide laptops during this event. For more information, visit: https://t.co/jeKAXqJPsW https://t.co/gJRXXVBGGL",2020-03-19T18:17:16.000Z,0,0,https://kb.wisc.edu/99029 ,0,0,photo,https://pbs.twimg.com/media/ETfUEvpXsAM9SKq.jpg,,,
1240683578301743104,"RT @UW_StudentLife : Happy #firstdayofspring, Badgers! Typically, this time of year brings new beginnings and optimism. This year is different. A reminder that it’s ok to be frustrated. It's ok to pause. It's ok to be. And remember, you have your @UWMadison community to support you. Take care. https://t.co/62twY4qYPe",2020-03-19T16:56:30.000Z,0,0,,1,1,photo,https://pbs.twimg.com/media/ETfKNg3XgAA91DE.jpg,,,
1240666854756175873,"RT @UWMadScience : Campus is also looking for PPE to help ensure continued patient care, to protect health care workers, and to ensure essential operations can continue. See FAQs on the site for how you can help! https://t.co/GdabXEAeRJ",2020-03-19T15:50:03.000Z,0,0,https://twitter.com/UWMadScience/status/1240654214214430721 ,0,0,,,,,
1240666788389703680,"RT @UWMadScience : For researchers @UWMadison looking for guidance in light of #COVID19, please visit https://t.co/rurX7V7Qay",2020-03-19T15:49:47.000Z,0,0,https://covid19.wisc.edu/research/ ,1,1,,,,,
1240654245629657091,"Updated guidance to the UW research community from VCRGE— please read: 

https://t.co/uZ0dK4Y0sv #COVID19",2020-03-19T14:59:57.000Z,19,17,https://covid19.wisc.edu/campus-research-activities-update/ ,1,0,,,,,
1240423532997349376,"RT @UWMadLibraries : UPDATES: We've made the difficult decision to close all of our libraries, including Memorial Library as of 6pm (3/18) until further notice. More information will be available soon. Read our Vice Provost's message https://t.co/aXdFb2WByn  and learn more: https://t.co/oo0ylkBwSr https://t.co/8D32VXTDEe",2020-03-18T23:43:10.000Z,0,0,http://bit.ly/33rOjZc http://library.wisc.edu/covid19 ,0,0,photo,https://pbs.twimg.com/media/ETbPzm-XsAI16in.jpg,,,
1240363824483573768,"RT @UWDoIT : Some people did not receive the chancellor’s email yesterday. For some, the message went to their Outlook clutter folder, or the “Other” inbox as opposed to “Focused Inbox."" Check these folders to find the email. Need help? Contact the Help Desk: https://t.co/5u8s4W5lBm",2020-03-18T19:45:55.000Z,0,0,https://kb.wisc.edu/1 ,0,0,,,,,
1240330756662136832,RT @HousingUW : HOUSING BILLING UPDATE - The university will provide residents appropriate prorated credits back to their university account for housing and dining. Details will follow next week. https://t.co/lPO9RY7cTE,2020-03-18T17:34:31.000Z,0,0,,0,0,photo,https://pbs.twimg.com/media/ETaJeoGU0AAgIF2.jpg,,,
1240325502633738240,"RT @WisconsinUnion : For the safety of the community and our staff, Memorial Union, Union South and all Wisconsin Union markets and cafes will be closed to the public until further notice, effective at 8pm, March 17. To stay up-to-date on our operations visit https://t.co/0aglzfvxDr.",2020-03-18T17:13:38.000Z,0,0,http://union.wisc.edu/covid19 ,0,0,,,,,
1240320513941135362,"To mitigate the effects of the COVID-19 virus on campus, University Housing Dining has made changes to service. All food will be served to go, and no more than 10 people are allowed in the marketplace at once. https://t.co/gFvTWdKzA1",2020-03-18T16:53:49.000Z,22,9,https://covid19.wisc.edu/updates-to-dining-operations/ ,0,0,,,,,
1240284214572068867,"RT @mymetrobus : Starting Wednesday, March 18, capacity on Metro Transit buses will be limited to 15 passengers plus the driver. Please use Metro only for essential trips such as traveling to employment, medical appointments, grocery stores, etc. 

Full details: https://t.co/oQLPZt8mWe",2020-03-18T14:29:34.000Z,0,0,https://bit.ly/2IRpJHV ,0,0,,,,,
1240277362098528256,"RT @UWHealth : Social distancing is particularly important for those age 60 and older, who are at higher risk for COVID-19 complications. Call them frequently to stay in touch and make sure they have food and medications. Learn more: https://t.co/CUMAsbf5Ih https://t.co/uGOalCDJ6R",2020-03-18T14:02:21.000Z,0,0,http://uwhealth.org/covid19 ,0,0,photo,https://pbs.twimg.com/media/ETZZNU_XkAEKjm2.png,,,
1240133584519925761,"""Everyone has a choice. There’s a clear, correct choice; the poor choice is to go out and act like nothing is going on."" 

Please, #Badgers—Be like @EthanHapp22, who saw firsthand what happened in Italy. Be smart about how you socially distance yourselves. https://t.co/LIRPP4z0rY",2020-03-18T04:31:01.000Z,271,73,https://www.jsonline.com/story/sports/2020/03/16/ex-wisconsin-star-ethan-happ-back-italy-self-quarantine-coronavirus/5056346002/ ,1,1,,,,,
1240072936603750401,"RT @HousingUW : Tomorrow at 11am we're going LIVE with Director of University Housing, Jeff Novak, to answer all your questions regarding the recent change to Housing due to COVID-19. SUBMIT YOUR QUESTIONS AHEAD OF TIME, by clicking on the event &amp; posting them. https://t.co/MMnvt2IjZA https://t.co/pPGW98N6Yi",2020-03-18T00:30:02.000Z,0,0,https://zcu.io/dj7P ,0,0,photo,https://pbs.twimg.com/media/ETWIUJsUMAAjlKF.jpg,,,
1240025913275883520,@isarime @UWMad_FinAid Thank you! We’ll be sharing further guidance for student employees once more information is available.,2020-03-17T21:23:10.000Z,1,0,,0,2,,,,,
1240025423515389960,"@isarime @UWMad_FinAid Funds are available for all students, regardless of FAFSA eligibility. We also encourage you to get in touch with your supervisor directly.",2020-03-17T21:21:14.000Z,3,0,,0,2,,,,,
1240025310311124992,@isarime Students who need financial assistance are encouraged to contact @UWMad_FinAid. Students can submit a request through the Student Center (Financial Aid tile &gt; Request Action) or email finaid@finaid.wisc.edu and indicate “Covid-19” in the subject.,2020-03-17T21:20:47.000Z,4,4,,0,2,,,,,
1240014601867218945,@roarin_waterz https://t.co/iWXuPDuKAR,2020-03-17T20:38:14.000Z,0,0,,0,1,animated_gif,https://video.twimg.com/tweet_video/ETVqsLmXsAUi0Sv.mp4,,,
1240010468665839622,RT @HousingUW : Important COVID-19 Housing Update. https://t.co/BNwSFScUy3 https://t.co/wiwt7vAbdE,2020-03-17T20:21:48.000Z,0,0,https://zcu.io/aWvU ,0,0,photo,https://pbs.twimg.com/media/ETVk7iWUUAEfPzb.jpg,,,
1240010361174200325,"RT @ElectionsCenter : #Badgers can vote absentee in Wisconsin's April 7th election! 

To request an absentee ballot, you must be registered. Register online: https://t.co/B5PW7c8Oj9

After tomorrow (Wed), registration is only possible in person. More info here: https://t.co/W6foN0qJuD

#Badgersvote https://t.co/wolVbZUGyL",2020-03-17T20:21:23.000Z,0,0,https://myvote.wi.gov/en-us/RegisterToVote https://vote.wisc.edu/ ,2,0,video,https://video.twimg.com/ext_tw_video/1239996816910888962/pu/vid/480x270/Xy9WOFIEjROHm5LL.mp4?tag=10,,,
1240004770565414918,@bratikus This is an unprecedented situation and the university is continuing with an alternate delivery of instruction on March 23. We’ll share more updates as they develop.,2020-03-17T19:59:10.000Z,0,0,,0,1,,,,,
1240004004299628550,"RT @IAPstudyabroad : Our Study Abroad Resource Center is closed to the public, but you can connect with us online!

Schedule a remote advising appt with professional staff using Starfish, email us your questions, or give us a call.

We're available Mon-Fri, 8-4:30pm

https://t.co/x1pDKu7y6R https://t.co/aFF9MkJigv",2020-03-17T19:56:07.000Z,0,0,https://studyabroad.wisc.edu/advising/ ,0,0,photo,https://pbs.twimg.com/media/ETVhAPjWoAUvXdp.jpg,,,
1240003485661368333,"@Heyitsali123 Stay strong (and healthy), Alison! ❤️",2020-03-17T19:54:03.000Z,0,0,,0,1,,,,,
1240003034920386563,"@OCBasedDan This is an unprecedented situation, Dan, and the university is continuing with an alternate delivery of instruction on March 23.",2020-03-17T19:52:16.000Z,17,4,,0,1,,,,,
1240001920309354503,@K_Becker33 We hear you. This is not the semester that any of us wanted. ❤️,2020-03-17T19:47:50.000Z,0,0,,0,1,,,,,
1239995848278368261,"The #COVID19 situation continues to change rapidly, and we will continue to provide updates as soon as we have them. Keep current with the latest updates to campus operations and health guidance at https://t.co/r7VRrPbcE5

Be smart ❤️ Be kind ❤️ Be well",2020-03-17T19:23:42.000Z,8,7,https://covid19.wisc.edu ,1,0,,,,,
1239995846969774082,"We especially acknowledge the disappointment of those completing their studies, whose final semester at UW has been impacted by this unprecedented situation. We will share more information on Commencement plans in the near future. #UWGrad",2020-03-17T19:23:42.000Z,33,5,,1,0,,,,,
1239995843438161922,"We share the disappointment of students and employees who were anticipating Terrace chairs, sunny days on Bascom and all of the events that make spring special at UW-Madison. This is not the semester that any of us wanted. 🧡💛💚 https://t.co/Ef46drgmAM",2020-03-17T19:23:41.000Z,103,18,,0,0,photo,https://pbs.twimg.com/media/ETVY_C0WkAg_IIk.jpg,,,
1239995842255376389,"If you decide to travel away from Madison in response to this update, we encourage you to make the decision that is best for your health and safety. Consider these @CDCgov guidelines and understand the status of the location to which you are traveling: https://t.co/nwhDA2ZBZV",2020-03-17T19:23:41.000Z,3,2,https://www.cdc.gov/coronavirus/2019-ncov/travelers/index.html ,0,1,,,,,
1239995840577572864,"We recognize this update will bring up additional questions. We will share more information that might be needed with specific communities, such as @HousingUW residents, parents, instructors and researchers.",2020-03-17T19:23:41.000Z,0,1,,0,1,,,,,
1239995839474475011,"This employee leave policy addresses those who are not at work due to illness, self-quarantine, childcare needs, or who are employed in non-essential functions. We’re providing up to 80 hours of funding for additional leave for these employees. https://t.co/fKcL2d0DQo",2020-03-17T19:23:40.000Z,0,1,https://covid19.wisc.edu/march-17-update-to-all-uw-madison-empoloyees/ ,0,0,,,,,
1239995838232920064,"Essential services include public safety, academic course delivery and student support, @UWAdmissions, @UWMad_FinAid and enrollment, certain research activities and associated animal care, @HousingUW, communications as well as core administrative and facility services.",2020-03-17T19:23:40.000Z,2,2,,0,3,,,,,
1239995836660158469,"Starting 3/18, campus will take steps so that the only employees physically working on campus are those needed for essential services. This is in effect until further notice. Those who can’t telecommute and who are not involved in essential services will be eligible to use leave.",2020-03-17T19:23:40.000Z,0,1,,0,0,,,,,
1239995835527692288,Students in residence halls who cannot return home or who are unable to access alternative course delivery from elsewhere may remain in the residence halls. Limited dining services will continue to be open. Residents will be receiving a follow up message from @HousingUW shortly.,2020-03-17T19:23:39.000Z,1,2,,0,1,,,,,
1239995834525245441,"In addition, we advise those who have opted to travel away from Madison for spring break to carefully consider whether they need to return to Madison or can continue the semester from their permanent residence. https://t.co/qH0I5vVaB2",2020-03-17T19:23:39.000Z,1,2,https://covid19.wisc.edu/march-17-changes-to-campus-operations-from-chancellor-blank/ ,0,0,,,,,
1239995833451450368,"#UWMadison will shift to alternate delivery of courses from March 23 through the end of the spring semester, including final exams. Students will receive information about instruction as plans are completed. https://t.co/qH0I5vVaB2",2020-03-17T19:23:39.000Z,9,6,https://covid19.wisc.edu/march-17-changes-to-campus-operations-from-chancellor-blank/ ,1,0,,,,,
1239995831639592961,"You’ve likely heard new guidelines related to large events. Yesterday, @GovEvers prohibited gatherings of 50+ people in WI, and even stricter guidelines were shared by the White House.

In light of these, we’re taking several additional steps for the rest of the semester.",2020-03-17T19:23:38.000Z,3,2,,0,1,,,,,
1239985814760755201,Chancellor @BeckyBlank is providing new guidance about the remainder of the spring semester and campus operations. https://t.co/qH0I5vVaB2,2020-03-17T18:43:50.000Z,70,44,https://covid19.wisc.edu/march-17-changes-to-campus-operations-from-chancellor-blank/ ,0,1,,,,,
1239978218943365120,"RT @BadgersVote : Tomorrow is the LAST DAY TO REGISTER to vote online! Avoid having to register in person by going to https://t.co/qb3n9U6mJw before midnight! If you've moved since the last election, update your address. WI elections are not going to be postponed, so register NOW! #badgersvote https://t.co/iMknYDa4NX",2020-03-17T18:13:39.000Z,0,0,http://myvote.wi.gov ,1,0,photo,https://pbs.twimg.com/media/ETVI2BzWAAEjFMt.jpg,,,
1239972392660680707,"@TAA_Madison Yes, the 80 hour bank is prorated based on FTE %",2020-03-17T17:50:30.000Z,1,0,,0,1,,,,,
1239968238206771202,"RT @UWMad_FinAid : During this time of uncertainty, we are here to support students to the best of our ability. If you are a student in financial distress and need assistance, do not hesitate to contact our office. Email us at finaid@finaid.wisc.edu or call us between 10am and 2pm at 608.262.3060. https://t.co/ZxSMQX4iDf",2020-03-17T17:34:00.000Z,0,0,,0,0,photo,https://pbs.twimg.com/media/ETU_uECUUAEt1tU.jpg,,,
1239965592418844673,RT @PublicHealthMDC : Community Spread of Coronavirus (COVID-19) Occurring in Dane County https://t.co/Xw4Ucxd1JM,2020-03-17T17:23:29.000Z,0,0,https://www.cityofmadison.com/news/community-spread-of-coronavirus-covid-19-occurring-in-dane-county ,0,0,,,,,
1239961106338242564,"RT @CityofMadison : Filling out the #2020Census online is easy. When your invitation arrives at your home, include responses for every person who lives there. It takes just 10 minutes and will impact our city for the next 10 years. Here’s why it matters: https://t.co/NxfZDtEWEF #MadisonCounts https://t.co/VkJkhjAUYR",2020-03-17T17:05:39.000Z,0,0,http://2020census.gov ,2,0,photo,https://pbs.twimg.com/media/ETU58S4WsAAYlk3.jpg,,,
1239950774765072385,"RT @UWMadLibraries : Beginning Wednesday, March 18, all libraries on campus will be closed to the public, with the exception of the West Corridor of Memorial Library, which will be open only to UW-Madison affiliated individuals. Additional information will be available soon. https://t.co/lJkOlSrJqS https://t.co/HFgjxt4yFu",2020-03-17T16:24:36.000Z,0,0,https://www.library.wisc.edu/covid19/ ,0,0,photo,https://pbs.twimg.com/media/ETUwh6bXsAIIRsQ.jpg,,,
1239945567553368065,"If you remain in Madison, @MadisonWIClerk's Office is offering extended hours this week so students can register and vote in the office at 210 Martin Luther King Jr. Blvd.

Extended hours are 8 AM to 6 PM Mon–Fri, and 9 AM to noon on Saturday.

More info: https://t.co/gTzzKSRBIp",2020-03-17T16:03:55.000Z,3,2,https://www.cityofmadison.com/clerk ,0,1,,,,,
1239945566592909317,"#Badgers— Make sure you can participate in the April 7 election. 

Tomorrow (Wed.) is the last day to register online. Register at https://t.co/MeyYNrLtgX

Request your absentee ballot here: https://t.co/ypQM8m0Hyg

For all #BadgersVote info, visit https://t.co/62HETKuwCo",2020-03-17T16:03:54.000Z,25,17,https://myvote.wi.gov/en-us/RegisterToVote https://myvote.wi.gov/en-us/VoteAbsentee https://vote.wisc.edu ,2,0,,,,,
1239944653807456261,"RT @PublicHealthMDC : Everyone should be aggressively social distancing. This means not leaving your house unless absolutely necessary. Cancel events and avoid groups, gatherings, playdates, and nonessential appointments. Please see our recommendations and guidance: https://t.co/aQqSnM0kLQ https://t.co/1VnL6Vfvqn",2020-03-17T16:00:17.000Z,0,0,http://bit.ly/3a9Ozys ,0,0,photo,https://pbs.twimg.com/media/ETUpwYvWkAIVyBW.jpg,,,
1239940754916728833,@TAA_Madison Student hourly employee policies are currently in the works. We will post them as soon as they’re ready.,2020-03-17T15:44:47.000Z,7,1,,0,1,,,,,
1239939769146146817,#UWMadison employees: please read this updated employee leave policy related to COVID-19. https://t.co/fKcL2d0DQo,2020-03-17T15:40:52.000Z,19,7,https://covid19.wisc.edu/march-17-update-to-all-uw-madison-empoloyees/ ,1,0,,,,,
1239935523122274309,"Campus parking update: @UWTransServices has lifted permit control on all campus surface lots, no permits are needed.

Parking garages, ramps and metered spaces remain controlled. https://t.co/yS3epVQttU",2020-03-17T15:24:00.000Z,19,9,https://covid19.wisc.edu/surface-lot-parking-controls-lifted/ ,0,1,,,,,
1239935057302781953,"Our graduate school programs have been ranked among the nation's best. The School of Education ranked 4th, and the School of Pharmacy ranked 7th. Two programs were no. 1: curriculum and instruction, and printmaking. https://t.co/xyDVDq361i",2020-03-17T15:22:09.000Z,58,10,https://news.wisc.edu/uw-madison-graduate-schools-receive-high-rankings/ ,0,0,,,,,
1239928879747403777,"RT @UWMadison : As the COVID-19 situation evolves, we understand stress levels are high. We’re here for you, #Badgers and #MadisonWI community.

#SocialDistancing can save lives. Think of others, not just yourself. Prevention tips: https://t.co/POWE9LqL2b

❤️ Be well.
❤️ Be kind.
❤️ Be smart.",2020-03-17T14:57:36.000Z,0,0,http://covid19.wisc.edu/health/ ,3,0,,,,,
1239917540517781505,"RT @UWMadisonMMI : This is a challenging time for many, especially those who have been displaced from their residences, jobs &amp; other support structures.

If you are struggling due to COVID-19, @UWMadison has free online mental health resources for students &amp; staff.
https://t.co/iYys2qujzm",2020-03-17T14:12:32.000Z,0,0,https://www.uhs.wisc.edu/mental-health/silvercloud/ ,0,1,,,,,
1239881787091955713,ICYMI last night from @BeckyBlank—&gt; https://t.co/vqSE0FgzLV,2020-03-17T11:50:28.000Z,33,5,https://twitter.com/BeckyBlank/status/1239711553244540930 ,0,1,,,,,
1239758974238556160,"As the COVID-19 situation evolves, we understand stress levels are high. We’re here for you, #Badgers and #MadisonWI community.

#SocialDistancing can save lives. Think of others, not just yourself. Prevention tips: https://t.co/POWE9LqL2b

❤️ Be well.
❤️ Be kind.
❤️ Be smart.",2020-03-17T03:42:27.000Z,133,51,http://covid19.wisc.edu/health/ ,3,0,,,,,
1239747755351969795,RT @DHSWI : Have you seen this yet? Great example of how social distancing can stop the spread of #COVID19. You can help stop the spread. https://t.co/V74Zp6U7iM,2020-03-17T02:57:52.000Z,0,0,https://twitter.com/juan_delcan/status/1239353536028139521 ,1,0,,,,,
1239747708635828226,"RT @UWHealth : Even if you are symptom-free and not part of an at-risk group, you can help stop the spread of COVID-19 by practicing social distancing, staying home and limiting your contact with others. https://t.co/CUMAsbf5Ih #socialdistancing #stayhome https://t.co/WtKojvqk1B",2020-03-17T02:57:41.000Z,0,0,http://uwhealth.org/covid19 ,2,0,video,https://video.twimg.com/ext_tw_video/1239723524018896896/pu/pl/BnysIdWlMyQf6Cvk.m3u8?tag=10,,,
1239730817670266881,"RT @HousingUWDining : The health of our community is our most important priority. As a result, effectively immediately University Housing Dining has made changes to service during this time. https://t.co/H4R42qXdBK https://t.co/p0pgi9JJcQ",2020-03-17T01:50:34.000Z,0,0,https://www.housing.wisc.edu/dining/ ,0,0,photo,https://pbs.twimg.com/media/ETQS9OGWAAIEV6f.png,,,
1239712948844724224,"RT @BeckyBlank : I’m thinking about all our #Badgers tonight. Thank you for your continued flexibility and willingness to make changes to protect the most vulnerable in our community. Stay safe, be kind to one another, and stay connected to updates at https://t.co/BHxlVW9WTU. Be well! https://t.co/8KTkjplNmP",2020-03-17T00:39:34.000Z,0,0,http://covid19.wisc.edu ,1,0,video,https://video.twimg.com/ext_tw_video/1239711193213931524/pu/pl/X6t82u__PHLqnfk7.m3u8?tag=10,,,
1239681701653118981,RT @WiscLimnology : Stuck at home because of #coronavirus concerns? Here are 5 lake webcams to help get you through the social-distance doldrums! https://t.co/F7rVXKWk67 #virtualtourism https://t.co/kRKJc6U35J,2020-03-16T22:35:24.000Z,0,0,http://blog.limnology.wisc.edu/stuck-at-home-because-of-coronavirus-concerns-here-are-5-lake-webcams-to-pass-the-time/ ,2,0,photo,https://pbs.twimg.com/media/ES_cpZ1X0AArtJL.jpg,,,
1239676115804999685,"RT @MadWaterUtility : Getting calls from people concerned that their #water will stop running. Even though our front offices are closed, we are operating as normal. Our emergency planning helps ensure we have enough trained staff to maintain water service, even in times of widespread illness. #COVID19 https://t.co/B3npWbTZEt",2020-03-16T22:13:12.000Z,0,0,,2,0,photo,https://pbs.twimg.com/media/ETQHp5DWsAAgiEx.jpg,,,
1239673300944670723,"So even with the stress and anxiety and unprecedented challenges that we are facing with this pandemic, we can be grateful for the many opportunities to recognize our basic good nature and to extend our self-care to the caring for so many others. #COVID19",2020-03-16T22:02:01.000Z,14,1,,1,0,,,,,
1239673299786960896,"When we train our lens of awareness on these acts of kindness, we can’t help but be moved by the basic goodness that lies at the core of our actions.",2020-03-16T22:02:01.000Z,9,3,,0,0,,,,,
1239673298453225475,"Tip 4: Take this as an opportunity to appreciate the contributions of those around us for all they’re doing to help in this crisis; whether it’s practicing #socialdistancing, serving on the front lines of testing &amp; treatment or delivering supplies to those in most critical need.",2020-03-16T22:02:01.000Z,3,1,,1,0,,,,,
1239673296909631489,"Tip 3: If you are feeling frustrated or a bit claustrophobic about remaining at home so much of the time, try to remind yourself that the plight of many others is just as, and in some cases, much more challenging.",2020-03-16T22:02:00.000Z,4,1,,0,0,,,,,
1239673295466831872,Tip 2: Become aware of how extraordinarily interconnected we are. Both the spread of the #coronavirus itself and the choices we make to decrease the likelihood of its spreading underscore our deeply intertwined nature.,2020-03-16T22:02:00.000Z,3,1,,1,0,,,,,
1239673294221119488,"Tip 1: The next time you make the choice to take a meeting by video or to stay home, take a moment to reflect on this as a compassionate act, reflecting on how this decision to practice #socialdistancing is at its core for the benefit of others.",2020-03-16T22:02:00.000Z,6,2,,1,0,,,,,
1239673293122285579,So what can we do beyond #socialdistancing and personal hygiene that our health professionals are recommending?,2020-03-16T22:01:59.000Z,4,1,,1,0,,,,,
1239673292044328961,"For staying physically safe, we strongly recommend following updates from the @CDCgov in the U.S. and the @WHO outside of the U.S.",2020-03-16T22:01:59.000Z,5,1,,0,2,,,,,
1239673290886647808,"This pandemic also starkly reminds us of our interdependence and how connected we are to one another. The spread of the #coronavirus does not honor national boundaries, religions, socioeconomic status, or racial and ethnic differences.",2020-03-16T22:01:59.000Z,5,2,,1,0,,,,,
1239673289695518726,Let that sink in – the primary motivation for #socialdistancing is to benefit others. #COVID19 #StayHomeSaveLives,2020-03-16T22:01:58.000Z,10,3,,3,0,,,,,
1239673288508477442,"In addition to minimizing the likelihood of exposure ourselves, #socialdistancing is also an act of generosity and compassion toward others by eliminating our interactions as a possible vector for viral transmission.",2020-03-16T22:01:58.000Z,8,5,,1,0,,,,,
1239673287044718592,We are living in a situation many have never seen before with #COVID19 (#coronavirus). There is pervasive anxiety and uncertainty. We have all been placed in a unique position to contemplate our motivations/intentions that guide our behavior.,2020-03-16T22:01:58.000Z,5,2,,2,0,,,,,
